ID_REF;MIMAT0005898;MIMAT0005951;MIMAT0019691;MIMAT0027623;MIMAT0027650;ETAT;;
GSM1876730;10.10680354;10.11858423;8.372303918;8.083463747;9.710140034;breast cancer;;
GSM1876731;10.04223908;10.41268359;8.843958839;8.268526015;8.776481775;breast cancer;;
GSM1876732;10.92190906;10.20433924;9.025774522;8.248781699;9.212717175;breast cancer;;
GSM1876733;9.533003303;9.568444005;8.976237556;7.994945408;8.953105223;breast cancer;;
GSM1876734;11.11556173;9.21370237;9.548888009;8.283138254;8.595373769;breast cancer;;
GSM1876735;10.20466457;10.31658839;8.669180173;8.184705634;8.784150556;breast cancer;;
GSM1876736;9.624923765;10.18959232;9.046882202;7.897781886;8.467257427;breast cancer;;
GSM1876737;11.05451057;10.60567507;8.28881969;8.566400641;9.347026339;breast cancer;;
GSM1876738;10.40206626;10.32456877;9.247215736;8.181407037;8.898249316;breast cancer;;
GSM1876739;10.82561451;10.29442485;8.863770873;8.370633719;9.679677056;breast cancer;;
GSM1876740;9.785103509;9.779297912;9.165183414;8.375769963;9.726717015;breast cancer;;
GSM1876741;10.21394802;10.80212247;8.478888717;8.589361405;8.545610704;breast cancer;;
GSM1876742;11.02708345;8.869367216;8.617045346;8.064729907;9.314090706;breast cancer;;
GSM1876743;10.79671199;10.83907462;8.60318194;8.355548193;8.468492862;breast cancer;;
GSM1876744;9.548596954;10.52474376;8.592303653;8.508999306;8.301866941;breast cancer;;
GSM1876745;9.65232991;10.52646648;8.77952109;8.563767251;8.401586704;breast cancer;;
GSM1876746;9.221061769;10.21527092;8.682188525;8.359485904;8.176475222;breast cancer;;
GSM1876747;8.337700007;10.0012059;8.072408396;8.536989642;8.428134793;breast cancer;;
GSM1876748;10.24718087;11.02867709;8.614325692;7.980479025;8.087385465;breast cancer;;
GSM1876749;10.30067496;10.71565635;9.250455937;8.176997554;8.945999649;breast cancer;;
GSM1876750;9.713025692;10.25226264;8.779396014;8.452796398;8.581591525;breast cancer;;
GSM1876751;8.840744588;9.726536681;8.886326061;7.884282881;8.27768103;breast cancer;;
GSM1876752;10.64985431;10.70250323;9.278977566;8.217909525;9.870313964;breast cancer;;
GSM1876753;9.452305229;9.229498535;9.182974724;7.947042617;9.654948504;breast cancer;;
GSM1876754;10.69662271;10.29978482;8.794922354;8.308992269;8.95540814;breast cancer;;
GSM1876755;10.21734813;10.64698524;8.746649685;8.190491523;8.759610203;breast cancer;;
GSM1876756;10.79871863;11.08545091;8.767207937;8.419836117;8.615923035;breast cancer;;
GSM1876757;10.31965541;10.11791791;8.60439452;8.417513742;8.801085581;breast cancer;;
GSM1876758;10.52189923;10.52786166;8.527176781;8.5803703;8.103270724;breast cancer;;
GSM1876759;10.22052545;10.24070099;8.459484964;8.253617304;8.482372732;breast cancer;;
GSM1876760;9.72183228;8.89180148;8.45841498;8.164680962;9.098434552;breast cancer;;
GSM1876761;10.20948576;10.34871273;8.588239513;7.953569968;8.532515259;breast cancer;;
GSM1876762;9.473542338;9.777704319;8.916531187;8.099543882;8.787941207;breast cancer;;
GSM1876763;11.28146681;9.832149631;8.72334383;8.624931503;8.853197586;breast cancer;;
GSM1876764;10.3314306;8.755034603;8.569608197;8.058651123;8.955698644;breast cancer;;
GSM1876765;11.15319693;10.03859175;9.563563554;8.150682171;8.979832635;breast cancer;;
GSM1876766;11.0203196;9.998965324;9.085813954;8.453606758;8.964713087;breast cancer;;
GSM1876767;10.60460907;10.17149416;8.548576807;8.622473251;8.218005341;breast cancer;;
GSM1876768;10.66624186;10.5248477;8.834554892;8.452567162;8.760938063;breast cancer;;
GSM1876769;11.69436595;10.25472995;9.142034441;8.526652899;9.241901986;breast cancer;;
GSM1876770;11.5415331;9.820524774;9.206141622;8.589340849;9.658558996;breast cancer;;
GSM1876771;10.27312674;9.758500998;8.654687074;8.00718209;9.162844775;breast cancer;;
GSM1876772;11.21280817;9.811500585;8.83008896;8.618716793;9.813696508;breast cancer;;
GSM1876773;11.59664088;9.389558339;8.977580485;8.472651878;9.528138629;breast cancer;;
GSM1876774;10.23845431;9.306827968;8.650795573;8.18934269;9.313357414;breast cancer;;
GSM1876775;10.89421583;10.12700691;9.134282889;8.662177916;9.318935885;breast cancer;;
GSM1876776;10.74123851;10.06389522;8.642519766;8.553070887;8.92970552;breast cancer;;
GSM1876777;10.77267768;9.941765615;8.62362499;8.509298657;9.877653328;breast cancer;;
GSM1876778;10.86928455;9.974457406;8.390778429;8.620284699;9.015038208;breast cancer;;
GSM1876779;11.48293027;9.410566436;8.30634007;8.971588052;8.614501589;breast cancer;;
GSM1876780;10.35954626;8.851534695;8.898141368;8.096895414;10.0256059;breast cancer;;
GSM1876781;10.43542813;10.28471544;9.368255982;8.360723544;10.47327811;breast cancer;;
GSM1876782;10.51711217;10.30749923;9.124956176;8.435334124;8.910633654;breast cancer;;
GSM1876783;11.33623781;9.858020126;8.993388055;8.536989628;9.429072311;breast cancer;;
GSM1876784;10.65741878;9.476820863;8.497747731;8.432741381;9.007277833;breast cancer;;
GSM1876785;10.85159202;9.380308255;8.443899361;8.834746882;8.91365097;breast cancer;;
GSM1876786;11.26005336;10.00408603;8.915701168;8.923729312;9.858104185;breast cancer;;
GSM1876787;10.90001587;10.24507785;8.419944812;8.538583743;8.607225601;breast cancer;;
GSM1876788;11.21219169;9.579357577;8.990708252;8.581329227;9.68270814;breast cancer;;
GSM1876789;10.16338547;10.34574723;8.924853268;8.5928182;8.377403926;breast cancer;;
GSM1876790;10.7306494;10.02429137;8.754744605;8.299569447;8.857430157;breast cancer;;
GSM1876791;11.31991309;8.712275675;8.439452366;8.115807174;9.182992903;breast cancer;;
GSM1876792;10.42646229;9.452730941;9.165393077;8.425375926;9.631813664;breast cancer;;
GSM1876793;10.8422003;9.483112853;9.052101659;7.961845099;8.98182741;breast cancer;;
GSM1876794;11.30547752;9.22651733;9.062763655;8.153296067;10.08332866;breast cancer;;
GSM1876795;11.04803912;10.14391278;8.706329554;8.116418905;8.368277816;breast cancer;;
GSM1876796;9.922183128;7.917906331;8.914089646;8.288071332;10.25852929;breast cancer;;
GSM1876797;10.48180689;8.022667113;9.330912807;8.805846851;10.05185529;breast cancer;;
GSM1876798;10.750005;9.469402924;8.431576327;8.727176396;9.40867403;breast cancer;;
GSM1876799;11.51418115;9.345486116;8.241829832;8.24352509;9.479116934;breast cancer;;
GSM1876800;9.452902875;9.22281465;8.504508484;8.527740578;8.770275391;breast cancer;;
GSM1876801;9.98951393;9.592972559;7.536173772;8.42390912;8.780890072;breast cancer;;
GSM1876802;10.29838372;9.795111164;7.824335732;8.581565428;8.540001475;breast cancer;;
GSM1876803;9.815133889;9.271925239;7.762150479;8.447825493;8.617412252;breast cancer;;
GSM1876804;10.02269623;9.272831009;8.238927376;7.826183574;8.739066733;breast cancer;;
GSM1876805;10.47944438;9.747438252;8.379967478;8.314102934;8.831286341;breast cancer;;
GSM1876806;10.33339539;9.367916723;8.764947407;8.050919769;8.971035056;breast cancer;;
GSM1876807;10.62517388;9.611471056;8.302958778;8.032050794;9.364978062;breast cancer;;
GSM1876811;10.90543054;9.658276486;9.204407524;8.249547135;9.179981312;breast cancer;;
GSM1876812;11.53180609;8.429478399;8.587506735;8.544409748;9.953820669;breast cancer;;
GSM1876813;10.69868097;9.797255445;8.629583181;8.349228343;8.826732134;breast cancer;;
GSM1876814;10.94037923;9.627256936;8.955787521;8.245494399;9.266834442;breast cancer;;
GSM1876815;11.08508332;9.077379729;8.735116331;8.151684256;9.527048377;breast cancer;;
GSM1876816;9.804493266;8.836797455;8.629570644;7.884548076;9.596554908;breast cancer;;
GSM1876817;9.865092163;8.736264493;8.614927145;7.809206629;9.572572187;breast cancer;;
GSM1876818;10.93779773;9.424735043;8.567416161;7.545862491;8.770577978;breast cancer;;
GSM1876819;10.89205289;8.7455635;8.594322514;8.008938178;9.532487926;breast cancer;;
GSM1876820;9.795147036;9.01282872;9.005486469;7.728157949;9.193935585;breast cancer;;
GSM1876821;11.05816434;9.638474604;8.140588475;8.39908068;8.895156202;breast cancer;;
GSM1876822;9.350170341;9.14856205;8.739031067;7.808028847;9.406028893;breast cancer;;
GSM1876823;8.577396967;9.157130522;7.81912301;8.169673465;8.058571766;breast cancer;;
GSM1876824;10.25026081;9.976090648;8.21059423;8.057275787;8.444916443;breast cancer;;
GSM1876825;6.771794094;8.069496182;8.142130294;7.644410325;8.953323786;breast cancer;;
GSM1876826;10.17721506;9.852914159;8.168248033;8.455298892;8.718183357;breast cancer;;
GSM1876827;10.30458255;9.926472315;8.335795724;7.85066158;9.159198559;breast cancer;;
GSM1876828;9.957253698;9.45645643;8.673152626;8.033253879;9.710374582;breast cancer;;
GSM1876829;11.29040121;10.08398051;8.381328229;8.258748842;9.382774007;breast cancer;;
GSM1876830;9.197248223;9.661470666;8.254173888;8.36794619;9.470338519;breast cancer;;
GSM1876831;10.35538938;9.815732809;8.363523536;8.286231383;9.455428402;breast cancer;;
GSM1876832;9.795982359;9.622350226;8.329133636;8.377176559;8.716116141;breast cancer;;
GSM1876833;9.322716115;10.28096374;7.925190073;8.234950877;9.329029656;breast cancer;;
GSM1876834;8.334458366;8.887898048;7.968831273;7.88733225;9.168284599;breast cancer;;
GSM1876835;9.853568966;9.119477283;7.925872233;7.843634774;8.875344162;breast cancer;;
GSM1876836;11.98583574;9.863403294;8.346842546;8.029600979;8.408063107;breast cancer;;
GSM1876837;9.369028817;9.462624373;8.60717089;8.041661092;9.567520228;breast cancer;;
GSM1876838;9.860815317;8.488342747;8.030623675;7.756073082;9.410197332;breast cancer;;
GSM1876839;6.736816905;9.399563952;8.372082953;8.177220303;9.382402556;breast cancer;;
GSM1876840;9.642233529;9.506354375;8.21979797;8.661994126;9.270869624;breast cancer;;
GSM1876841;9.09600565;8.765514733;8.398327237;8.377709528;10.83982258;breast cancer;;
GSM1876842;8.611126144;9.686086125;8.03173283;8.17868816;8.791709635;breast cancer;;
GSM1876843;9.616360262;9.504463814;8.855417437;8.539871525;8.200917283;breast cancer;;
GSM1876844;8.455453308;8.853703722;9.101379061;8.853322899;9.453910521;breast cancer;;
GSM1876845;9.116697734;9.230214526;8.692367767;8.525440254;8.608991473;breast cancer;;
GSM1876846;9.5165116;9.021148988;9.398722368;7.483196641;8.949266881;breast cancer;;
GSM1876847;9.275203736;8.732004495;8.288436026;8.59982055;8.741374204;breast cancer;;
GSM1876848;6.617311357;8.054782258;8.671653905;8.320864767;9.905641384;breast cancer;;
GSM1876849;8.658561551;9.873076751;9.243437256;8.070689419;7.735678715;breast cancer;;
GSM1876850;5.427875788;8.417958217;8.533495714;8.23495561;8.546211574;breast cancer;;
GSM1876851;9.291968327;9.620928132;8.713719892;7.954552187;8.045959739;breast cancer;;
GSM1876852;8.430121366;9.108263687;8.805751899;8.699926451;8.62279025;breast cancer;;
GSM1876853;9.432657547;8.140514921;8.589965421;7.823853989;8.67887783;breast cancer;;
GSM1876854;10.27265536;8.01343313;8.40894514;8.1875637;9.182468703;breast cancer;;
GSM1876855;9.409205658;9.168074353;10.05848325;8.425216676;9.477965245;breast cancer;;
GSM1876856;9.519716615;10.32726959;8.035301304;8.642731817;7.588290493;breast cancer;;
GSM1876857;9.851286158;10.03992617;8.462702837;8.755107589;8.671592911;breast cancer;;
GSM1876858;9.176663039;9.739333534;8.713787546;8.30200547;9.163458734;breast cancer;;
GSM1876859;7.009237784;9.745951493;8.287365574;8.721854042;7.894142238;breast cancer;;
GSM1876860;9.792600417;10.02636131;7.774031914;8.25194651;7.718946082;breast cancer;;
GSM1876861;7.932620599;9.694436612;8.246651432;8.441077545;8.376833009;breast cancer;;
GSM1876862;10.46144751;9.716722271;8.221505311;8.046095062;9.064195427;breast cancer;;
GSM1876863;10.81929734;9.363122928;8.212969614;8.852037415;8.679886558;breast cancer;;
GSM1876864;10.76517521;9.485819022;8.814818037;9.215990883;9.231018937;breast cancer;;
GSM1876865;8.612159855;10.41202854;8.494589831;8.430723952;7.826685071;breast cancer;;
GSM1876866;4.741470096;9.028957786;8.289604795;7.996210247;8.666384526;breast cancer;;
GSM1876867;9.163576372;9.947889282;8.187123982;8.361076687;8.749461691;breast cancer;;
GSM1876868;6.539304724;9.461226016;8.785540139;8.064669847;7.922910572;breast cancer;;
GSM1876869;6.163729836;8.349048932;8.310058661;8.637226347;8.953285272;breast cancer;;
GSM1876870;9.742537;9.84115412;8.099181713;8.368182569;8.505198341;breast cancer;;
GSM1876871;9.332327576;9.729251212;8.31694134;8.599133293;8.116391808;breast cancer;;
GSM1876872;9.854969837;9.679850332;8.610435644;8.445291619;9.352809363;breast cancer;;
GSM1876873;9.320348591;9.65100246;8.255241125;8.265206572;8.277380113;breast cancer;;
GSM1876874;8.113870974;9.951259353;8.041904371;8.356738806;8.776543639;breast cancer;;
GSM1876875;8.173256124;9.941280765;8.437864727;8.645845932;8.424128363;breast cancer;;
GSM1876876;9.173731666;10.05443261;8.275812222;8.366014722;8.178903971;breast cancer;;
GSM1876877;8.043041466;9.840715996;8.27304536;8.840197998;8.671907838;breast cancer;;
GSM1876878;9.955031516;10.35986407;8.966321496;8.822561488;8.937173938;breast cancer;;
GSM1876879;9.963807484;10.5624256;8.217218476;8.355049504;8.099693318;breast cancer;;
GSM1876880;8.89396964;9.932455952;9.026509666;8.925142298;10.29294243;breast cancer;;
GSM1876881;6.488422587;9.012820483;8.240333429;8.525420387;8.690500649;breast cancer;;
GSM1876882;9.266404263;10.39257524;8.2116755;8.634633502;7.548253561;breast cancer;;
GSM1876883;7.723310225;9.824923774;8.791249591;8.474686824;9.568921844;breast cancer;;
GSM1876884;7.111281774;9.440012572;7.978556243;8.86108;8.306003706;breast cancer;;
GSM1876885;10.24869476;9.858297902;8.101991338;8.823137329;7.758220817;breast cancer;;
GSM1876886;8.61646641;9.169130454;8.27308463;8.33266232;9.030731602;breast cancer;;
GSM1876887;9.421752228;9.856149129;7.678427381;8.145083295;8.118032647;breast cancer;;
GSM1876888;9.672029522;9.456706642;7.711077986;8.211986365;8.111744196;breast cancer;;
GSM1876889;9.0515631;8.945526253;7.478573605;7.889816099;7.876748485;breast cancer;;
GSM1876890;9.27916694;9.429199022;8.665453956;8.669534656;8.445459974;breast cancer;;
GSM1876891;10.54870159;8.255095238;8.488957805;8.603457815;9.110678549;breast cancer;;
GSM1876892;9.444641221;9.647080529;8.110019003;9.109062323;9.373965721;breast cancer;;
GSM1876893;10.65576982;10.00649854;8.332020057;9.019580547;8.77448744;breast cancer;;
GSM1876894;10.15157577;9.951680312;8.396328584;8.729235343;8.856654427;breast cancer;;
GSM1876895;9.920867507;9.999793667;8.331881688;8.757094247;9.092949231;breast cancer;;
GSM1876896;9.474875659;9.704665022;6.871181388;8.524670892;8.616877437;breast cancer;;
GSM1876897;8.80838261;10.67930536;8.280528085;8.961130992;8.413732338;breast cancer;;
GSM1876898;9.559218085;10.03037552;7.946557732;8.773999986;8.298075393;breast cancer;;
GSM1876899;9.595836586;10.06913182;8.44890007;8.09537814;8.919836118;breast cancer;;
GSM1876900;8.738380728;8.692236254;9.735679643;7.940721;11.62525895;breast cancer;;
GSM1876901;8.563772608;9.212712094;9.723876765;8.136528806;10.14694057;breast cancer;;
GSM1876902;8.258312825;8.830418271;8.115619824;8.126699952;8.523540509;breast cancer;;
GSM1876903;8.39385856;8.897664105;7.632188269;7.632188269;8.828564708;breast cancer;;
GSM1876904;10.54096044;10.1543615;8.295704471;8.621422714;8.386321137;breast cancer;;
GSM1876905;9.757531871;9.711446214;8.045420373;8.538114374;8.638355497;breast cancer;;
GSM1876906;10.38603517;9.875072328;8.335324227;8.32179441;8.490404655;breast cancer;;
GSM1876907;7.178043192;9.793604453;8.231655906;9.186348234;8.05065482;breast cancer;;
GSM1876908;10.66684278;9.917238378;8.64460688;9.08735427;8.401212535;breast cancer;;
GSM1876909;9.922498696;9.940633777;8.69646778;8.84590353;8.837329318;breast cancer;;
GSM1876910;10.3254889;9.469592638;9.088427239;8.748533624;9.506853446;breast cancer;;
GSM1876911;9.452789174;9.985028831;8.538399537;8.839946738;9.426876197;breast cancer;;
GSM1876912;5.699398076;9.370145968;8.587760066;8.488782354;8.522512685;breast cancer;;
GSM1876913;5.554207371;9.703322013;7.981099361;8.389743068;8.650763913;breast cancer;;
GSM1876914;6.758684297;7.564839264;7.668758777;9.114588099;9.946595713;breast cancer;;
GSM1876915;10.79000565;9.763223397;8.441049228;8.760627571;9.247665275;breast cancer;;
GSM1876916;9.455746158;9.09370654;8.724392476;8.665646376;9.969756646;breast cancer;;
GSM1876917;8.792528855;9.073095875;8.224848249;8.67531419;8.893176734;breast cancer;;
GSM1876918;9.695801605;9.687378071;8.428974364;8.178404592;9.538536489;breast cancer;;
GSM1876919;9.887143967;9.563142794;8.374984433;8.326386838;7.732841602;breast cancer;;
GSM1876920;10.11093398;9.225043554;8.556407985;8.492726848;8.596190656;breast cancer;;
GSM1876921;10.54791838;9.891667732;8.401993808;8.831742627;8.063082402;breast cancer;;
GSM1876922;8.642451623;9.460318607;7.885003202;8.197550631;8.038297898;breast cancer;;
GSM1876923;10.76342862;9.29700799;8.124255785;8.540926821;7.830642334;breast cancer;;
GSM1876924;10.16827155;8.381576546;8.365317271;7.953489576;8.996747966;breast cancer;;
GSM1876925;5.850180985;6.969823791;9.251590457;8.294904585;9.612373599;breast cancer;;
GSM1876926;9.997512804;8.979676169;7.639851305;8.279031499;8.471503448;breast cancer;;
GSM1876927;9.867390583;8.996505049;8.476208799;7.98336096;9.078830231;breast cancer;;
GSM1876928;5.819632713;8.580939732;8.316729874;7.960343395;9.127406825;breast cancer;;
GSM1876929;9.64094384;8.999812412;8.269287408;8.052129306;8.137346629;breast cancer;;
GSM1876930;9.938774838;9.057540502;8.257921772;7.808398035;9.184134784;breast cancer;;
GSM1876931;9.664961108;9.302339843;8.479555302;8.150945847;8.957312703;breast cancer;;
GSM1876932;8.277070207;8.648667522;8.313622362;8.241134584;8.128971207;breast cancer;;
GSM1876933;8.270009815;8.62689071;7.945513499;8.571470158;8.319233456;breast cancer;;
GSM1876934;9.454871927;9.110716174;8.343722953;8.109911921;8.142201962;breast cancer;;
GSM1876935;8.025713139;8.586965365;8.118737728;8.061915592;7.882582395;breast cancer;;
GSM1876936;9.150770558;8.591703145;8.453961531;7.745050282;8.039230579;breast cancer;;
GSM1876937;10.04998813;8.930370797;8.589294755;8.198315273;9.620413919;breast cancer;;
GSM1876938;9.990029545;7.052172772;9.384098813;7.543477623;10.40695658;breast cancer;;
